,function1,function2
0,1.851492530476221,0.40871010899182586
1,0.2293087197206455,2.3138611178452173
2,2.929451225736663,0.08319534300874616
3,0.7588669453397092,1.2743481657324953
4,1.2895127752038817,0.7472441346166577
5,0.346967774241433,1.990808953647429
6,1.082952775023053,0.9203520975176009
7,1.6914758053551822,0.48920583103792126
8,0.47276439779762536,1.7224498040171237
9,0.009483487654089523,4.399016287897449
